Account_Name,Current_Tier_v1,Previous_Tier_v1,Account_Display_Name,Current_Tier_v2,Previous_Tier_v2,Composite_Score,Revenue_Current,Revenue_Lifetime,Tickets_Current,Years_Loyalty,Current_Tier_v1_mapped,Tier_Changed,AccountId,tier_v3
6993,Tier 4,Tier 4,Halliford School,Tier 2,Tier 2,7.54,1050.72,3107.93,1782,5,Tier 3,TRUE,6993,Tier 2
4368,Key Account,Key Account,Sherborne School,Tier 2,Tier 3,7.43,1049.58,2654.83,7969,6,Tier 1,TRUE,4368,Tier 2
1569,High Value,High Value,Sport Structures Education CIC,Tier 2,Tier 2,4.8,1046.25,5731.88,1777,8,Tier 2,FALSE,1569,Tier 2
14263,Tier 4,Tier 3,Barns Green Players,Tier 3,Tier 4,14.92,1044.63,1303.46,1374,2,Tier 3,FALSE,14263,Tier 3
6634,High Value,High Value,Walthamstow Hall,Tier 2,Tier 2,6.65,1044.39,4526.58,3220,5,Tier 2,FALSE,6634,Tier 2
10736,Tier 4,Tier 4,Lambourne End Ltd,Tier 2,Tier 3,10.8,1041.46,2362.79,428,3,Tier 3,TRUE,10736,Tier 2
8334,High Value,High Value,Askham Pools,Tier 2,Tier 3,11.38,1040.83,1940.42,4858,3,Tier 2,FALSE,8334,Tier 2
1315,Tier 4,Tier 4,Penny & Pete Psychic Events,Tier 2,Tier 2,6.2,1039.16,3335.23,1567,8,Tier 3,TRUE,1315,Tier 2
6855,Tier 4,NIL,Cumbria Opera Group,Tier 2,Nil,10.39,1037.75,1757.5,1078,4,Tier 3,TRUE,6855,Tier 2
893,High Value,High Value,Wimbledon Choral Society,Tier 2,Tier 2,4.98,1035.04,5497.79,1125,8,Tier 2,FALSE,893,Tier 2
14475,Tier 4,Tier 4,Arty Times,Tier 3,Tier 4,14.85,1026.96,1358.05,287,2,Tier 3,FALSE,14475,Tier 3
12287,High Value,High Value,Bootham School Box Office,Tier 3,Tier 4,12.76,1016.88,1382.5,4865,3,Tier 2,TRUE,12287,Tier 2
15982,Tier 4,NIL,Penrith Playhouse,Tier 3,Nil,16.42,1015.5,1015.5,1591,2,Tier 3,FALSE,15982,Tier 3
811,Tier 4,High Value,Arts Richmond Swans,Tier 2,Tier 1,5.09,1015.18,4869.26,1246,9,Tier 3,TRUE,811,Tier 2
1018,Tier 4,Tier 4,East Sussex Bach Choir,Tier 2,Tier 2,5.18,1013.67,4765.34,955,9,Tier 3,TRUE,1018,Tier 2
15307,Tier 4,NIL,OC Society Events,Tier 3,Nil,16.51,1012.77,1012.77,1296,2,Tier 3,FALSE,15307,Tier 3
1275,High Value,High Value,Hallfield School,Tier 2,Tier 2,6.99,1011.02,3369.99,3057,6,Tier 2,FALSE,1275,Tier 2
532,High Value,High Value,CVMS Music Dept,Tier 2,Tier 1,4.7,1010.56,6096.67,1730,9,Tier 2,FALSE,532,Tier 2
6138,Tier 4,Tier 4,Launch Events NW Limited,Tier 2,Tier 3,10.72,1010.5,1675.75,476,4,Tier 3,TRUE,6138,Tier 2
5602,Tier 4,Tier 4,Rosy Thompson Academy of Dance,Tier 2,Tier 3,9.23,1003.25,2799.52,942,4,Tier 3,TRUE,5602,Tier 2
9636,High Value,High Value,Royal High School Bath,Tier 2,Tier 2,8.9,1002.18,3091.31,2238,4,Tier 2,FALSE,9636,Tier 2
9837,Tier 4,Tier 4,Whitgift For All,Tier 2,Tier 3,9.81,995.5,2272.17,622,4,Tier 3,TRUE,9837,Tier 2
8074,Tier 4,High Value,Newcastle High School for Girls,Tier 2,Tier 2,9.92,992.5,3559.79,582,3,Tier 3,TRUE,8074,Tier 2
7629,High Value,Tier 4,Dame Allan's Schools,Tier 2,Tier 3,10.37,987.83,1920.98,2417,4,Tier 2,FALSE,7629,Tier 2
528,Key Account,Key Account,Dulwich College,Tier 2,Tier 1,3.88,979.84,29383.46,3138,9,Tier 1,TRUE,528,Tier 2
1812,High Value,High Value,St Benedict's School,Tier 2,Tier 2,4.79,977.67,7307.83,1085,8,Tier 2,FALSE,1812,Tier 2
14006,High Value,Tier 3,The Blandford School,Tier 3,Free,16.91,966.85,966.85,2699,2,Tier 2,TRUE,14006,Tier 3
9015,Tier 4,Tier 4,Paragon Holiday Clubs,Tier 2,Tier 3,10.05,963.63,2199.1,547,4,Tier 3,TRUE,9015,Tier 2
4028,Tier 4,Tier 4,Bollywood Dance School UK,Tier 2,Tier 2,6.89,956.71,3701.79,952,6,Tier 3,TRUE,4028,Tier 2
8073,Tier 4,Tier 4,Trent College,Tier 2,Tier 3,11.56,949.54,2062.71,1431,3,Tier 3,TRUE,8073,Tier 2
7429,Tier 4,Tier 4,Holme Grange PAA,Tier 2,Tier 2,10.89,949.09,2724.63,1361,3,Tier 3,TRUE,7429,Tier 2
12694,Tier 4,Tier 4,St Helens Primary School,Tier 3,Tier 3,12.5,949,1601.94,1406,3,Tier 3,FALSE,12694,Tier 2
9921,Tier 4,High Value,Glamis Proms,Tier 2,Tier 2,11.25,930.44,2366.16,529,3,Tier 3,TRUE,9921,Tier 2
2917,Tier 4,Tier 4,Margo van Greta,Tier 2,Tier 2,6.71,926.9,3533.07,273,7,Tier 3,TRUE,2917,Tier 2
2289,Tier 4,Tier 4,WORKSOP COLLEGE,Tier 2,Tier 2,6.7,926.87,3566.09,1929,7,Tier 3,TRUE,2289,Tier 2
1600,Tier 4,Tier 4,Haffner Orchestra,Tier 2,Tier 2,6.3,925.51,3725.02,1078,8,Tier 3,TRUE,1600,Tier 2
7372,Tier 4,Tier 4,St Piran's Society,Tier 2,Tier 3,9.45,925,2883.75,1680,4,Tier 3,TRUE,7372,Tier 2
10386,High Value,Tier 4,Cliffe Woods PTA,Tier 2,Tier 3,12.36,924,1687.61,3227,3,Tier 2,FALSE,10386,Tier 2
6973,Tier 4,Tier 4,VIP Travel Team,Tier 2,Tier 3,10.27,923.88,1601.88,328,5,Tier 3,TRUE,6973,Tier 2
12675,Tier 4,Tier 4,RTW Monson Swim Club,Tier 3,Tier 3,12.78,923.12,1550,1574,3,Tier 3,FALSE,12675,Tier 2
271,Tier 4,Tier 4,George Heriot's School,Tier 2,Tier 2,5.89,920.67,3931.13,1781,10,Tier 3,TRUE,271,Tier 2
4506,Tier 4,High Value,Cuckfield Bonfire Society,Tier 2,Tier 2,6.62,919.46,6247.3,1640,5,Tier 3,TRUE,4506,Tier 2
5492,Tier 4,Tier 4,Friends Of Blundells Preparatory School,Tier 2,Tier 2,8.64,918.14,2790.02,1093,5,Tier 3,TRUE,5492,Tier 2
15000,Tier 4,Tier 3,Dorothy Coleborn School of Dancing,Tier 3,Tier 4,16.31,915.67,1130.17,1479,2,Tier 3,FALSE,15000,Tier 3
5783,Tier 4,Tier 4,Razzle Dazzle Theatre School,Tier 2,Tier 2,9.19,915.28,3295.15,1074,4,Tier 3,TRUE,5783,Tier 2
10272,Tier 4,Tier 4,Arnold House Parents Association,Tier 3,Tier 4,12.87,914.33,1550.01,1469,3,Tier 3,FALSE,10272,Tier 2
7638,Tier 4,Tier 4,Tia’s Crown,Tier 2,Tier 3,11,913.03,1770.77,944,4,Tier 3,TRUE,7638,Tier 2
9017,Tier 4,Tier 4,Hulme Grammar School,Tier 2,Tier 3,10.71,906.38,1946.46,1216,4,Tier 3,TRUE,9017,Tier 2
4605,High Value,High Value,Birkdale School,Tier 2,Tier 2,6.78,905.25,4473.12,2456,6,Tier 2,FALSE,4605,Tier 2
3581,Tier 4,Tier 4,Ford Park,Tier 2,Tier 2,9.91,903.12,2648.73,1613,4,Tier 3,TRUE,3581,Tier 2
15690,Tier 4,NIL,Brighton Philharmonic Orchestra,Tier 3,Nil,17.66,902.39,902.39,1389,2,Tier 3,FALSE,15690,Tier 3
9797,Tier 4,Tier 4,Top Talent Agency Ltd,Tier 3,Tier 3,12.52,901.25,1741.25,1418,3,Tier 3,FALSE,9797,Tier 2
877,Tier 4,Tier 4,Royal Hospital School,Tier 2,Tier 2,5.85,897.33,4736.75,1928,9,Tier 3,TRUE,877,Tier 2
1793,High Value,High Value,Colchester County HSG,Tier 2,Tier 2,5.91,896.08,5166.04,2927,8,Tier 2,FALSE,1793,Tier 2
11950,Tier 4,Tier 4,RC Promotions Ltd,Tier 3,Tier 3,13.58,894.35,1367.39,1626,3,Tier 3,FALSE,11950,Tier 3
14119,Tier 4,Tier 3,Multi Disciplinary Professional Network,Tier 3,Tier 5,17.13,890.33,1020.21,510,2,Tier 3,FALSE,14119,Tier 3
5117,Tier 4,Tier 4,The Oxton Society,Tier 2,Tier 2,8.27,888.38,3454.17,1870,5,Tier 3,TRUE,5117,Tier 2
1356,Tier 4,Tier 4,Hillingdon U3A Events,Tier 2,Tier 2,7.53,887.39,2831.48,816,8,Tier 3,TRUE,1356,Tier 2
7819,High Value,High Value,Godolphin,Tier 2,Tier 3,11.12,886.67,1824.76,2704,4,Tier 2,FALSE,7819,Tier 2
7253,Tier 4,High Value,Bexley Grammar School,Tier 2,Tier 2,9.59,886.26,3051.11,2145,4,Tier 3,TRUE,7253,Tier 2
8776,Tier 4,Tier 4,Charity Leadership Scotland,Tier 2,Tier 3,11.2,883.71,1790.57,988,4,Tier 3,TRUE,8776,Tier 2
13729,High Value,Tier 4,Manchester High School for Girls,Tier 3,Tier 4,14.45,881.02,1172.42,2468,3,Tier 2,TRUE,13729,Tier 3
5426,Tier 4,Tier 4,EH Booth & Co Limited,Tier 2,Tier 2,9.84,873.17,2924.97,1199,4,Tier 3,TRUE,5426,Tier 2
12757,High Value,Tier 3,DS Cheshire,Tier 3,Tier 4,15.23,872.71,1025.55,2156,3,Tier 2,TRUE,12757,Tier 3
7399,High Value,Tier 4,Wigan Council,Tier 2,Tier 3,11.44,869.98,1688.81,2396,4,Tier 2,FALSE,7399,Tier 2
15559,Tier 4,NIL,Checkout 2025,Tier 3,Nil,20.63,865.82,865.82,783,1,Tier 3,FALSE,15559,Tier 3
5603,Tier 4,Tier 4,Friends of Oswestry School,Tier 2,Tier 2,8.94,863.35,2901.57,637,5,Tier 3,TRUE,5603,Tier 2
6693,High Value,Tier 4,Putney High School,Tier 2,Tier 3,9.01,859.63,2857.75,2911,5,Tier 2,FALSE,6693,Tier 2
2222,High Value,High Value,Reading Blue Coat School Office,Tier 2,Tier 2,6.03,859.38,8399.88,2764,6,Tier 2,FALSE,2222,Tier 2
3369,Tier 4,Tier 4,IICF UK,Tier 2,Tier 2,7.76,858.8,3506.77,653,6,Tier 3,TRUE,3369,Tier 2
3499,Tier 4,High Value,Monty Hammond & Sons Funfairs Limited,Tier 2,Tier 2,7.1,856.38,4639.58,1548,6,Tier 3,TRUE,3499,Tier 2
779,Tier 4,Tier 4,BATS Burneside,Tier 2,Tier 2,6.12,845.87,4789.96,1503,9,Tier 3,TRUE,779,Tier 2
5112,Tier 4,Tier 4,Red Rose Chapter,Tier 2,Tier 2,8.65,843.45,3327.33,326,5,Tier 3,TRUE,5112,Tier 2
2481,Tier 4,Tier 4,Bury Grammar School,Tier 2,Tier 2,8.62,842.75,3366.88,1121,5,Tier 3,TRUE,2481,Tier 2
2170,High Value,Tier 4,Devonshire House Prep School,Tier 2,Tier 2,6.68,841.95,4782.75,1239,7,Tier 2,FALSE,2170,Tier 2
13817,Tier 4,NIL,The Old Oundelian Club,Tier 3,Nil,18.45,841.5,841.5,481,2,Tier 3,FALSE,13817,Tier 3
13941,Tier 4,Tier 4,Ormiston Sudbury Academy,Tier 3,Tier 3,15.94,837.12,1367.37,1491,2,Tier 3,FALSE,13941,Tier 3
1924,Tier 4,Tier 4,Islington Choral Society,Tier 2,Tier 3,7.72,832.55,2949.18,769,8,Tier 3,TRUE,1924,Tier 2
4537,Tier 4,Tier 4,St Paul's Girls' School,Tier 2,Tier 2,8.02,832.47,3419.19,1830,6,Tier 3,TRUE,4537,Tier 2
6713,Key Account,High Value,RGS Guildford Events,Tier 2,Tier 3,9.55,829.92,2503.67,5572,5,Tier 1,TRUE,6713,Tier 2
5468,High Value,High Value,Gresham's Senior School Account,Tier 2,Tier 3,8.69,826.12,3451.56,4362,5,Tier 2,FALSE,5468,Tier 2
14105,Tier 4,Tier 2,Edinburgh &#39;Open House&#39; Ceilidh Events,Tier 3,Tier 5,18.25,824.75,891.25,1339,2,Tier 3,FALSE,14105,Tier 3
7080,High Value,High Value,Sutton High School GDST,Tier 2,Tier 3,10.81,820.08,2293.92,4785,4,Tier 2,FALSE,7080,Tier 2
14178,Tier 4,Tier 2,Ewell Castle,Tier 3,Tier 5,18.52,819.67,846.12,702,2,Tier 3,FALSE,14178,Tier 3
524,Tier 4,Tier 4,Stroud Film Festival,Tier 2,Tier 2,7.06,817.83,3564.21,2121,9,Tier 3,TRUE,524,Tier 2
82,Tier 4,High Value,Old Sedberghian Club,Tier 2,Tier 1,5.67,817.75,6032.58,522,11,Tier 3,TRUE,82,Tier 2
36,High Value,Tier 4,Michael Frayn Theatre,Tier 2,Tier 2,5.95,815.24,5357.62,2210,11,Tier 2,FALSE,36,Tier 2
13179,High Value,Tier 4,Burgess Hill Girls,Tier 3,Tier 5,16.7,811.15,839.87,5256,3,Tier 2,TRUE,13179,Tier 3
14724,High Value,Tier 3,QS Car Club,Tier 3,Tier 5,18.16,808.58,935.92,2407,2,Tier 2,TRUE,14724,Tier 3
14169,Tier 4,Tier 3,Northampton Bach Choir,Tier 3,Tier 4,17.63,805.54,1026.25,901,2,Tier 3,FALSE,14169,Tier 3
16300,Tier 4,NIL,KWMCC,Tier 3,Nil,18.98,801.88,801.88,1663,2,Tier 3,FALSE,16300,Tier 3
116,Tier 4,Tier 4,Nottingham High School,Tier 2,Tier 2,7.75,801.25,2767.25,1632,11,Tier 3,TRUE,116,Tier 2
14122,Tier 4,Tier 4,Geordie Chapter#9721,Tier 3,Tier 4,16.77,797.14,1204.97,603,2,Tier 3,FALSE,14122,Tier 3
7365,Tier 4,Tier 4,Keswick Half Marathon,Tier 2,Tier 2,11.75,794.13,2909.85,711,3,Tier 3,TRUE,7365,Tier 2
17639,Tier 4,NIL,Birkenhead School,Tier 3,Nil,21.65,792.71,792.71,1259,1,Tier 3,FALSE,17639,Tier 3
9078,High Value,High Value,The Skinners' School,Tier 3,Tier 3,12.68,791.29,1425.33,2938,4,Tier 2,TRUE,9078,Tier 2
15061,Tier 4,Tier 3,IOW Rare Breeds CIC,Tier 3,Free,19.19,787.54,787.54,2067,2,Tier 3,FALSE,15061,Tier 3
3353,Tier 4,Tier 4,BIRMINGHAM SPEEDWAY,Tier 2,Tier 3,9.14,787.17,3200.84,782,5,Tier 3,TRUE,3353,Tier 2
1440,Tier 4,Tier 4,Music Emporium,Tier 2,Tier 3,9.06,786.56,2287.06,1284,7,Tier 3,TRUE,1440,Tier 2
4071,Tier 4,Tier 4,Brampton Community Centre,Tier 2,Tier 3,9.66,784.21,2151.58,1200,6,Tier 3,TRUE,4071,Tier 2
9887,Tier 4,Tier 4,KCS Boat Club Supporters Association,Tier 3,Tier 3,12.87,781.71,2025.62,173,3,Tier 3,FALSE,9887,Tier 2
605,Tier 4,Tier 4,Kitchen Dancing,Tier 2,Tier 2,7.42,779.44,3493.95,1940,9,Tier 3,TRUE,605,Tier 2
19112,Tier 4,NIL,Amanda Alder Dance Academy,Tier 3,Nil,21.92,777.83,777.83,1247,1,Tier 3,FALSE,19112,Tier 3
3556,Tier 4,Tier 4,Trinity Drama Department,Tier 2,Tier 2,8.66,776.68,3094.18,1856,6,Tier 3,TRUE,3556,Tier 2
362,Tier 4,Tier 4,Nottingham Girls' High School,Tier 2,Tier 2,6.34,772.88,5355.5,1696,10,Tier 3,TRUE,362,Tier 2
17999,Tier 4,NIL,Genome Stability Network,Tier 3,Nil,19.47,771.88,771.88,294,2,Tier 3,FALSE,17999,Tier 3
572,High Value,Tier 4,Oldham Music Centre,Tier 2,Tier 2,6.74,768.28,4771.13,2421,9,Tier 2,FALSE,572,Tier 2
6582,Tier 4,Tier 4,Hightown St Mary's Cricket Club,Tier 2,Tier 3,10.83,766.67,2734.38,1789,4,Tier 3,TRUE,6582,Tier 2
7062,Tier 4,Tier 4,The Park Garden Trail,Tier 3,Tier 3,14.73,765.64,2219.01,1851,2,Tier 3,FALSE,7062,Tier 3
11205,Tier 4,Tier 4,St Mary's Music,Tier 3,Tier 4,15.21,764.52,1181.38,841,3,Tier 3,FALSE,11205,Tier 3
3763,Tier 4,Tier 4,Heathfield Swim School,Tier 2,Tier 2,8.64,760.62,3340.23,1140,6,Tier 3,TRUE,3763,Tier 2
4952,Tier 4,High Value,Pugney's Light Railway,Tier 2,Tier 2,9.04,760.62,3585.04,2021,5,Tier 3,TRUE,4952,Tier 2
2277,Tier 4,Tier 4,Tudor Hall Events,Tier 2,Tier 2,7.88,759.96,3733.79,1462,7,Tier 3,TRUE,2277,Tier 2
13053,Tier 4,Tier 3,Woodside Primary,Tier 3,Tier 5,18.81,759.34,887.46,1887,2,Tier 3,FALSE,13053,Tier 3
1079,Tier 4,Tier 4,More Music,Tier 2,Tier 2,6.54,758.7,5507.48,1600,9,Tier 3,TRUE,1079,Tier 2
12606,Tier 4,Tier 4,The Association of British Investigators Ltd,Tier 3,Tier 3,14.29,757.5,1472.75,262,3,Tier 3,FALSE,12606,Tier 3
10241,Tier 4,Tier 4,UptonHouse PTA Account,Tier 3,Tier 3,14.49,752.42,1412.66,2136,3,Tier 3,FALSE,10241,Tier 3
1880,Tier 4,Tier 4,The Baroque Collective,Tier 2,Tier 2,7.69,750.83,3727.71,654,8,Tier 3,TRUE,1880,Tier 2
2250,Tier 4,Tier 4,Wimbledon High School WHSBC,Tier 2,Tier 2,7.7,749.98,4157.82,558,7,Tier 3,TRUE,2250,Tier 2
12599,Tier 4,Tier 4,Shrewsbury House Association,Tier 3,Tier 4,15.74,749.34,1096.84,989,3,Tier 3,FALSE,12599,Tier 3
16441,Tier 4,NIL,Priceless Events Ltd,Tier 3,Nil,19.87,748.12,748.12,1217,2,Tier 3,FALSE,16441,Tier 3
6147,Tier 4,Tier 4,1st Molesey Scout Group,Tier 2,Tier 3,9.83,746.7,2925.82,1020,5,Tier 3,TRUE,6147,Tier 2
9201,Tier 4,Tier 4,Napthens LLP,Tier 3,Tier 4,15.34,746.37,1197.43,352,3,Tier 3,FALSE,9201,Tier 3
3558,Tier 4,Tier 4,Watford Philharmonic Society,Tier 2,Tier 2,8.81,745.96,3384.92,886,6,Tier 3,TRUE,3558,Tier 2
9823,High Value,Tier 4,Farnborough Hill School,Tier 2,Tier 3,12.18,741.73,1851.95,2315,4,Tier 2,FALSE,9823,Tier 2
196,Tier 4,Tier 4,ASH Stage Productions,Tier 2,Tier 2,6.41,737.42,5934.49,1373,11,Tier 3,TRUE,196,Tier 2
8632,Tier 4,Tier 4,Discovering Legal London,Tier 3,Tier 3,12.54,734.92,1682.08,528,4,Tier 3,FALSE,8632,Tier 3
6629,High Value,Tier 4,Wolverhampton SC,Tier 2,Tier 3,10.47,731.75,2391.38,2202,5,Tier 2,FALSE,6629,Tier 2
16341,Tier 4,NIL,Emerge Entertainment,Tier 3,Nil,20.18,729.96,729.96,514,2,Tier 3,FALSE,16341,Tier 3
11352,Tier 4,Tier 4,The Great Wine Co,Tier 3,Tier 3,13.66,729.08,1844.47,602,3,Tier 3,FALSE,11352,Tier 3
277,High Value,High Value,Ibstock Place School,Tier 2,Tier 1,5.91,727.91,10327.62,1829,10,Tier 2,FALSE,277,Tier 2
4322,Tier 4,Tier 4,Moira Morrison,Tier 2,Tier 3,9.56,723.65,2754.55,517,6,Tier 3,TRUE,4322,Tier 2
13291,Tier 4,Tier 4,St Benedicts School Office,Tier 3,Tier 3,15.13,723.42,1308,1613,3,Tier 3,FALSE,13291,Tier 3
2729,Key Account,Key Account,Tormead School,Tier 2,Tier 3,11.41,723.22,1406.18,9218,7,Tier 1,TRUE,2729,Tier 2
6025,Tier 4,Tier 4,Greenlands Parties,Tier 2,Tier 2,10.15,718.33,2867.08,358,5,Tier 3,TRUE,6025,Tier 2
14002,Tier 4,Tier 2,The City of Sheffield Youth Orchestra,Tier 3,Tier 5,19.78,718,798.21,843,2,Tier 3,FALSE,14002,Tier 3
13096,Tier 4,Tier 4,Alder Grove PCSA,Tier 3,Tier 4,16.08,717.37,1087.87,1609,3,Tier 3,FALSE,13096,Tier 3
8458,High Value,Key Account,Chislehurst & Sidcup Grammar School,Tier 2,Tier 3,12.2,713.21,1973.22,4135,4,Tier 2,FALSE,8458,Tier 2
5430,Tier 4,Tier 4,Tormead Gymnastics,Tier 2,Tier 3,11.78,710,2288.42,321,4,Tier 3,TRUE,5430,Tier 2
15780,Tier 4,NIL,Sheaf and Porter Trust,Tier 3,Nil,23.13,708.79,708.79,617,1,Tier 3,FALSE,15780,Tier 3
849,High Value,High Value,Pocklington School,Tier 2,Tier 2,7.27,708.67,4850.17,2974,9,Tier 2,FALSE,849,Tier 2
9756,High Value,Tier 4,Chesham Grammar School,Tier 2,Tier 3,12.24,703.46,2008.75,3576,4,Tier 2,FALSE,9756,Tier 2
612,Tier 4,Tier 4,CVMS EXAMS,Tier 2,Tier 2,7.95,702.63,3955.46,409,8,Tier 3,TRUE,612,Tier 2
9915,High Value,Tier 4,Wellington College Prep,Tier 3,Tier 5,17.35,701.75,705.75,2192,4,Tier 2,TRUE,9915,Tier 3
13130,Tier 4,Tier 4,Ruislip Rugby Football Club,Tier 3,Tier 3,16.79,695.77,1458.43,1599,2,Tier 3,FALSE,13130,Tier 3
934,High Value,High Value,Habsboys Box Office,Tier 2,Tier 2,6.39,695.42,9063.48,2776,9,Tier 2,FALSE,934,Tier 2
12359,Tier 4,Tier 3,The Minories,Tier 3,Tier 5,18.03,694.57,790.98,847,3,Tier 3,FALSE,12359,Tier 3
13186,Tier 4,Tier 4,Caldy Open Gardens,Tier 3,Tier 3,17.42,691,1288.5,1188,2,Tier 3,FALSE,13186,Tier 3
14601,Tier 4,Tier 3,Camden Music,Tier 3,Tier 5,20.23,690.97,768.51,1621,2,Tier 3,FALSE,14601,Tier 3
12258,Tier 4,Tier 4,The Big Bike Film Night UK Ltd,Tier 3,Tier 3,15.72,688.28,1222.35,925,3,Tier 3,FALSE,12258,Tier 3
3804,High Value,Tier 4,Tadley and District Community Association,Tier 2,Tier 3,10.02,684.77,2597.96,2508,6,Tier 2,FALSE,3804,Tier 2
13979,Tier 4,Tier 4,AIM Kent,Tier 3,Tier 4,17.83,684.19,1196.02,359,2,Tier 3,FALSE,13979,Tier 3
11138,Tier 4,Tier 2,Babylon Eco Centre,Tier 3,Free,19.03,682.92,682.92,386,3,Tier 3,FALSE,11138,Tier 3
2936,High Value,Tier 4,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Tier 3,Tier 3,13.11,682.92,1309.12,3921,5,Tier 2,TRUE,2936,Tier 3
7262,Tier 4,Tier 4,Bernadine Soul School Of Dance,Tier 2,Tier 3,11.82,681.28,2514.71,797,4,Tier 3,TRUE,7262,Tier 2
1842,High Value,Key Account,Dauntsey's School,Tier 2,Tier 1,6.99,680.21,7441.51,4619,8,Tier 2,FALSE,1842,Tier 2
19070,Tier 4,NIL,Amelie Bramer,Tier 3,Nil,23.64,680.21,680.21,274,1,Tier 3,FALSE,19070,Tier 3
13559,Tier 4,Tier 4,Future Faces Performing Arts School,Tier 3,Tier 4,16.98,677.92,1008.83,1033,3,Tier 3,FALSE,13559,Tier 3
4735,Tier 4,Tier 4,St Joseph's College  Reading,Tier 2,Tier 2,9.95,674.08,2808.6,1384,6,Tier 3,TRUE,4735,Tier 2
19042,Tier 4,NIL,Perins School,Tier 3,Nil,23.76,673.17,673.17,740,1,Tier 3,FALSE,19042,Tier 3
9584,Tier 4,Tier 4,Wirral Summer Hops,Tier 3,Tier 3,14.33,668.94,1276.92,1974,4,Tier 3,FALSE,9584,Tier 3
6988,Tier 4,Tier 4,Rushden Academy,Tier 2,Tier 3,11.71,666.71,1932.62,1760,5,Tier 3,TRUE,6988,Tier 2
3354,Tier 4,Tier 4,de-Koning Leisure Group,Tier 2,Tier 2,9.69,666.25,3841.73,355,5,Tier 3,TRUE,3354,Tier 2
5728,High Value,Key Account,Queen's College  Taunton,Tier 2,Tier 1,8.26,665.97,8794.35,2200,5,Tier 2,FALSE,5728,Tier 2
1047,Tier 4,Tier 4,Edgebury Primary School PSA,Tier 2,Tier 2,8.51,665.17,3487.49,1514,9,Tier 3,TRUE,1047,Tier 2
5416,Tier 4,Tier 4,Love Music Trust,Tier 3,Tier 3,12.61,664.33,1536.17,1469,5,Tier 3,FALSE,5416,Tier 2
5669,Tier 4,Tier 4,Millfield Headmaster,Tier 2,Tier 3,11.35,663.75,2240,1931,5,Tier 3,TRUE,5669,Tier 2
11917,Tier 4,Tier 4,Kids in Mind,Tier 3,Tier 3,15.94,663.58,1239.08,706,3,Tier 3,FALSE,11917,Tier 3
8704,High Value,Tier 4,Withington Girl's School Development,Tier 3,Tier 4,15.24,662.46,1092.96,3806,4,Tier 2,TRUE,8704,Tier 3
14292,Tier 4,Tier 4,Just George,Tier 3,Tier 3,17.61,657.44,1342.63,169,2,Tier 3,FALSE,14292,Tier 3
1053,High Value,High Value,Gordonstoun,Tier 2,Tier 2,8.22,653.58,3951.92,3309,9,Tier 2,FALSE,1053,Tier 2
4434,Tier 4,Tier 4,Bitches UnleaSHEd,Tier 2,Tier 3,10.07,651.71,2910.38,382,6,Tier 3,TRUE,4434,Tier 3
16634,Tier 4,NIL,Kinghorn Community Centre,Tier 3,Nil,21.55,651.34,651.34,1460,2,Tier 3,FALSE,16634,Tier 3
5699,Tier 4,Tier 4,St David's College,Tier 3,Tier 3,13.61,651.21,1594.12,950,4,Tier 3,FALSE,5699,Tier 2
3936,Tier 4,Tier 4,Manor CE Academy Performing Arts,Tier 2,Tier 3,11.12,650.25,2032.5,2053,6,Tier 3,TRUE,3936,Tier 2
9861,Tier 4,Tier 4,Impact UK Ltd,Tier 3,Tier 3,15.43,650,1420.27,918,3,Tier 3,FALSE,9861,Tier 3
10425,Tier 4,Tier 4,Liverpool College,Tier 3,Tier 3,15.07,649.71,1558.74,1397,3,Tier 3,FALSE,10425,Tier 3
571,High Value,High Value,Busy Lizzy Crafts,Tier 2,Tier 2,7.49,649.47,5964.25,210,9,Tier 2,FALSE,571,Tier 2
12121,Tier 4,Tier 4,Covem - Bolton,Tier 3,Tier 4,17.59,641.19,954.9,1160,3,Tier 3,FALSE,12121,Tier 3
10744,Tier 4,Tier 4,Tree Buds,Tier 3,Tier 3,16.56,634.19,1155.3,1208,3,Tier 3,FALSE,10744,Tier 3
9724,High Value,High Value,Northwood College for Girls,Tier 3,Tier 3,13.38,633.32,1712.58,2602,4,Tier 2,TRUE,9724,Tier 2
3460,Tier 4,Tier 4,St Leger Chapter Doncaster,Tier 2,Tier 3,11.28,633.12,2515.96,375,5,Tier 3,TRUE,3460,Tier 3
18736,Tier 4,NIL,RollerRox,Tier 3,Nil,24.43,629.53,629.53,1514,1,Tier 3,FALSE,18736,Tier 3
9209,Tier 4,Tier 4,Thornleigh Salesian College,Tier 3,Tier 3,13.91,627.74,1538.16,1738,4,Tier 3,FALSE,9209,Tier 3
17077,Tier 4,NIL,Ryarsh PTFA,Tier 3,Nil,24.53,625.33,625.33,1450,1,Tier 3,FALSE,17077,Tier 3
1769,High Value,High Value,Northern Equine Events,Tier 2,Tier 1,7.23,623.17,9569.95,342,8,Tier 2,FALSE,1769,Tier 2
16545,Tier 4,NIL,England Masters Athletics Association,Tier 3,Nil,24.59,622.5,622.5,1007,1,Tier 3,FALSE,16545,Tier 3
15551,Tier 4,NIL,CSRA,Tier 3,Nil,24.63,622.02,622.02,828,1,Tier 3,FALSE,15551,Tier 3
